App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,App_Usage_Level,Crash_Label
4,0.3552891744933267,0.4012689867333205,0.7806000000000001,0.4611190137505928,0.8226928186293663,0.1204,0.1999999999999999,1.0,2,2,0.5,2,0.0
7,0.6384083044982698,0.4862526437223609,0.4963,0.7709815078236132,0.2832304446354614,0.1191,1.0,0.0,2,2,0.5,2,0.0
6,0.5359614434008897,0.2509132859065564,0.365,0.285443338074917,0.7125302805345002,0.9349,0.1,0.0,0,2,0.0,1,0.0
13,0.4918437963420662,0.2157277446644875,0.6762,0.527027027027027,0.8286317105571618,0.2958,0.1999999999999999,0.0,2,2,0.25,2,0.0
11,0.4729362333168561,0.5174004999038646,0.3585,0.5990990990990992,0.3747948737985465,0.2418,1.0,1.0,1,1,0.5,2,0.0
1,0.7752100840336135,0.0680638338781002,0.4909,0.7946894262683737,0.6956122528717669,0.0356,0.1999999999999999,1.0,0,2,0.25,2,0.0
11,0.4138655462184874,0.6037300519130936,0.4278,0.4236605026078711,0.437289989841369,0.2756,0.1999999999999999,0.0,1,0,0.25,2,0.0
10,0.5825506673257538,0.2949432801384349,0.3902,0.5469416785206259,0.9857779166992264,0.6934999999999999,0.1999999999999999,1.0,2,1,0.0,2,1.0
8,,0.7413958854066526,0.1663,0.20791844476055,0.0065640384465109,0.426,1.0,1.0,0,2,0.0,2,0.0
6,0.8167325753830944,0.7006344933666602,0.3697999999999999,0.7816500711237553,0.4143353911072907,0.5169,0.0,0.0,0,2,0.5,2,0.0
6,0.5359614434008897,0.3568544510671024,0.745,0.611190137505927,0.2636750800968977,0.9173,0.1999999999999999,1.0,0,2,0.25,0,0.0
1,0.7069945625308947,0.3622380311478561,0.95,0.7368421052631579,0.8498476205360631,0.1147,0.1999999999999999,1.0,2,1,0.5,2,0.0
7,0.5756302521008403,0.1568929052105364,1.0,0.5659080132764343,0.2870985387200124,0.0712,0.1,0.0,0,0,0.25,2,0.0
0,0.722812654473554,0.9113631993847338,0.0948,0.8207681365576102,0.5438774712823318,0.8519,0.0,1.0,0,0,0.5,2,0.0
1,0.2527187345526445,0.1941934243414727,0.0712,0.3326220957799905,0.7403493006173322,0.7748999999999999,1.0,0.0,0,2,0.5,2,0.0
11,0.6536085022244191,0.4912516823687752,0.9045,0.706733048838312,0.4972454481519106,0.2637,0.1,1.0,0,0,0.5,1,0.0
1,0.3226643598615917,0.6996731397808114,0.5267000000000001,0.3997155049786628,0.4104086895366101,0.3242,0.1999999999999999,1.0,2,2,0.25,0,0.0
6,0.5793376173999011,0.3099403960776773,0.8439,0.684447605500237,0.0424318199578026,0.3103,0.1,0.0,0,2,0.25,0,0.0
0,0.9421651013346516,0.6437223610844068,0.062,0.9054054054054054,0.0228373837618191,0.6478,0.1,0.0,0,1,0.5,0,1.0
4,0.3493573900148294,0.3166698711786194,0.7542,0.9054054054054054,0.9574509650699382,0.0612,0.1999999999999999,1.0,2,1,0.0,2,0.0
14,0.4033613445378151,0.4028071524706786,0.5019,0.5277382645803698,0.6432953035867781,0.4894,0.0,0.0,0,1,0.25,1,0.0
3,0.3727137913989125,0.3747356277638914,0.7998999999999999,0.4492650545282124,0.8253496913339063,0.1339,0.0,0.0,1,2,0.25,1,0.0
2,0.4934503213049925,0.1791963084022302,0.6275999999999999,0.5981507823613086,0.4804446354614362,0.8197,0.1,1.0,0,2,0.75,0,1.0
5,0.5336134453781513,0.2780234570274946,0.7462000000000001,0.593172119487909,0.2615456747675236,0.3807,0.1999999999999999,0.0,0,1,0.25,1,0.0
1,0.3325506673257538,0.5885406652566813,0.5286,0.4774774774774775,0.2945026178010471,0.5276,1.0,1.0,1,2,0.25,2,0.0
10,0.1402619871478002,0.2386079600076908,0.5751,0.1756756756756756,0.0434086113932953,0.0293,0.1,1.0,2,2,0.0,2,0.0
12,0.4547701433514582,0.8798308017688906,0.6487999999999999,0.4786628733997154,0.7909666328045636,0.0583,1.0,0.0,0,2,0.5,1,0.0
8,0.5359614434008897,0.3778119592386079,0.9048,0.540303461356093,0.5816011565210596,0.6751,0.1,1.0,1,2,0.25,1,0.0
14,0.4776322293623331,0.2647567775427802,0.4984,0.4431009957325747,0.4808158162069234,0.7668,0.1,0.0,2,2,0.5,0,0.0
3,0.6272862086010875,0.4383772351470871,0.1374,0.6621621621621622,0.852406814097054,0.71,0.1999999999999999,1.0,2,2,0.5,0,0.0
3,0.5128521997034108,0.3866564122284175,0.2556,0.5630630630630631,0.4448503555520824,0.737,0.1999999999999999,0.0,1,2,0.25,1,0.0
3,0.2816361838853188,0.2288021534320323,0.2527,0.3162636320531057,0.9480542314604984,0.1046,1.0,0.0,2,2,0.25,1,0.0
3,0.8366287691547207,0.578542587963853,0.6504000000000001,0.8119962067330488,0.0131476127217316,0.6934999999999999,1.0,1.0,2,2,0.5,0,0.0
11,0.6478002965892239,0.6479523168621419,0.2888,0.6538643907064959,0.984742517777604,0.1817,0.0,0.0,1,2,0.25,1,1.0
10,0.3738260009886307,,0.5344,0.477714556661925,0.8159724935531766,0.098,0.1999999999999999,0.0,2,0,0.25,1,0.0
10,0.8404597132970836,0.535858488752163,0.7975,0.8871503082029398,0.3549269360006251,0.7572,0.1,0.0,1,2,0.75,0,1.0
0,0.962308452792882,0.5727744664487597,0.5893999999999999,0.9151256519677572,0.5954129874189262,0.8894,0.1,1.0,2,1,0.5,0,1.0
5,0.3624567474048442,0.9102095750817152,0.862,0.51683262209578,0.8647143861842619,0.7167,0.0,1.0,1,0,0.5,1,0.0
6,0.4763964409293129,0.5804652951355508,0.8881999999999999,0.5772878141299195,0.4816167851840275,0.8056,0.1999999999999999,0.0,2,2,0.25,1,0.0
3,0.2302273850716756,0.3995385502787925,0.9555,0.2738264580369843,0.0509689771040087,0.9911,0.1,0.0,1,2,0.25,1,0.0
12,0.5304003954522986,0.5854643337819649,0.7367,0.6391654812707445,0.9038055794326796,0.1348,0.0,1.0,0,2,0.5,2,0.0
6,0.7027928818586259,0.3872332243799268,0.6726000000000001,0.7029397818871502,0.5170352426349926,0.9652,0.0,1.0,2,2,0.5,2,0.0
10,0.8017795353435491,0.2930205729667371,0.3014,0.8703176861071599,0.545186371805892,0.6012,0.1,1.0,1,2,0.5,1,0.0
13,0.5630252100840336,0.6256489136704477,0.4767,0.6204362256993836,0.0136164726107681,0.8133,0.1,0.0,2,2,0.5,0,0.0
13,0.4458724666337122,0.4933666602576427,0.1137,0.5146989094357516,0.0999843713370321,0.6502,1.0,1.0,2,2,0.25,2,0.0
12,0.5784725654967869,0.8208036915977696,0.8576,0.679706021811285,0.7774869109947643,0.57,0.1999999999999999,0.0,0,2,0.5,0,0.0
0,0.2900395452298566,0.2057296673716592,0.7322,0.3926031294452347,0.4349456903961866,0.7036,1.0,1.0,2,2,0.25,1,0.0
10,0.7381364310430055,0.5006729475100941,0.0313,0.7904220009483166,0.9982027037586936,0.3203,0.0,0.0,2,2,0.5,0,1.0
12,0.5502965892239249,0.3720438377235146,0.5166,0.5727833096254148,0.6957490036727357,0.9243,0.1,1.0,0,0,0.25,0,0.0
11,0.9322787938704892,0.503364737550471,0.2242,0.9509246088193456,0.949734312729546,0.1153,1.0,0.0,1,2,0.75,1,1.0
1,0.4875185368264952,0.5006729475100941,0.5241,0.5208629682313892,0.2793232788934906,0.318,0.0,1.0,1,1,0.25,1,0.0
12,0.620860108749382,0.1655450874831762,0.5495,0.6467520151730678,0.1760959599906228,0.0312,0.1999999999999999,1.0,1,2,0.25,1,0.0
4,0.453781512605042,0.5185541242068832,0.8472,0.5146989094357516,0.3765726342111432,0.2713,0.1,0.0,1,2,0.5,2,0.0
6,0.3215521502718734,0.4285714285714284,0.1189,0.4084874348032243,0.2647300148472298,0.2182,1.0,1.0,1,2,0.25,1,0.0
14,0.680919426594167,0.1172851374735627,0.9256,0.4084874348032243,0.6134054856607017,0.0496,0.1999999999999999,1.0,1,2,0.25,1,0.0
9,0.6314878892733563,0.5541242068832916,0.7088,0.6583688952110005,0.744510432132531,0.4918,1.0,1.0,0,3,0.5,1,0.0
0,0.6978497281265447,0.4739473178234955,0.3112,0.7581792318634423,0.4020864265062124,0.4686,0.0,1.0,1,2,0.5,0,0.0
12,0.925852694018784,0.884637569698135,0.476,0.9331436699857752,0.0897671329217785,0.0776999999999999,0.1999999999999999,0.0,0,2,0.5,2,1.0
10,0.9695996045477012,0.6864064602960969,0.1434,0.992887624466572,0.0262366179573337,0.2619,1.0,0.0,2,2,0.5,1,1.0
8,0.8320563519525457,0.6189194385695057,0.9598,0.9480796586059744,0.2179807767445495,0.9533,0.1999999999999999,1.0,0,0,0.5,1,1.0
13,0.7920168067226891,0.4910594116516053,0.3388,0.8776671408250356,0.7325545049621004,0.1107,0.0,0.0,0,2,0.5,2,0.0
4,0.4314137419673751,0.4937512016919821,0.5128,0.4829302987197723,0.2214972259123232,0.305,0.1999999999999999,0.0,0,2,0.5,2,0.0
5,0.5231092436974789,0.8000384541434339,0.8359000000000001,0.5604551920341394,0.911092443541455,0.0359,1.0,0.0,0,2,0.5,2,0.0
3,0.1898171033119129,0.6198807921553546,0.2532999999999999,0.2989568515884305,0.6516957099320153,0.1489,0.0,0.0,1,2,0.25,2,0.0
9,0.6381611468116658,0.2436069986541049,0.5878,0.751778093883357,0.8621942642806908,0.6994,0.1,0.0,2,1,0.5,2,0.0
7,0.5633959466139398,0.4699096327629302,0.4879,0.6607396870554765,0.3858130811909041,0.3667,1.0,1.0,2,1,0.5,2,0.0
0,0.6515076618882847,0.4612574504902902,0.0373,0.7541488857278331,0.983687583027272,0.4521,1.0,0.0,2,2,0.25,1,1.0
14,0.6363074641621353,0.2676408383003268,0.5313,0.6410621147463252,0.6795538016722669,0.157,0.0,1.0,0,0,0.25,0,0.0
9,0.4133712308452792,0.6967890790232648,0.1609,0.5045045045045046,0.35693912635774,0.6820999999999999,0.0,0.0,0,0,0.25,2,0.0
12,0.5192782995551161,0.3899250144203037,0.2442,0.688715030820294,0.2124912088770805,0.7515000000000001,0.1,1.0,1,0,0.25,0,0.0
11,0.2784231339594661,0.4391463180157661,0.3365999999999999,0.350403034613561,0.8666288973978277,0.1810999999999999,1.0,1.0,1,1,0.25,1,0.0
13,0.2528423133959466,0.8948279177081331,0.0899,0.3264580369843528,0.3180823630538407,0.045,0.0,1.0,2,1,0.25,0,0.0
10,0.518783984181908,0.5920015381657372,0.7284,0.5464675201517306,0.0442681878565288,0.0809,0.1,0.0,0,2,0.25,2,0.0
13,0.5685862580326249,0.6669871178619495,0.1882,0.6920341394025604,0.2786199890599359,0.657,0.1,0.0,0,2,0.25,1,0.0
5,0.4416707859614434,0.2603345510478753,0.6293,0.4457088667614983,0.1793975150425881,0.1355,0.0,1.0,0,2,0.25,2,0.0
11,0.2181166584280771,0.5202845606614112,0.174,0.3041725936462778,0.3197038368367585,0.4939,1.0,1.0,2,2,0.25,2,0.0
3,0.6254325259515571,0.6106517977312055,0.5055,0.7003319108582267,0.6133078065171524,0.1525999999999999,0.1999999999999999,0.0,2,2,0.25,1,0.0
10,0.634330202669303,0.6721784272255337,0.1225,0.6666666666666666,0.5004493240603267,0.1701,0.1999999999999999,0.0,0,0,0.25,2,0.0
6,0.4427829955511616,0.7315900788309939,0.1138,0.5158843053579896,0.7109283425802922,0.0044,0.1,1.0,0,2,0.25,0,0.0
2,,0.2430301865025955,0.4235,0.0595068752963489,0.333808705165273,0.3208,0.1999999999999999,0.0,2,2,0.25,1,0.0
4,0.5359614434008897,0.6243030186502595,0.4686,0.6839734471313419,0.1197350941626944,0.0898,0.1999999999999999,0.0,2,2,0.25,0,0.0
13,0.2326989619377162,0.2526437223610843,0.2044,0.3579895685158843,0.1602133312495116,0.3939999999999999,0.0,0.0,1,0,0.25,2,0.0
8,0.3812407315867523,0.4543357046721784,0.7734000000000001,0.4924134660976767,0.7973743846213955,0.5978,0.1,0.0,1,0,0.0,2,0.0
13,0.3979238754325259,0.475100942126514,0.9887,0.5011853959222381,0.0979135734937876,0.3675,1.0,0.0,1,2,0.25,0,0.0
9,0.408057340583292,0.3928090751778503,0.6415000000000001,0.5538169748696065,0.7982144252559193,0.7051000000000001,0.1,0.0,0,0,0.5,2,0.0
13,0.6007167572911517,0.7115939242453375,0.5186999999999999,0.6088193456614509,0.2125888880206298,0.7415,0.0,1.0,0,2,0.5,2,0.0
0,0.245427582797825,0.5429725052874447,0.6828,0.3549075391180654,0.678459795264515,0.6966,0.1999999999999999,1.0,0,2,0.25,2,0.0
13,0.6162876915472072,0.2937896558354161,0.5986,0.6024182076813654,0.6231538641869188,0.9367,1.0,1.0,2,2,0.5,1,0.0
2,0.5316361838853187,0.4385695058642568,0.858,0.5429113323850165,0.0981870750957255,0.2373,0.1,1.0,1,1,0.25,2,0.0
2,0.458848245180425,0.2293789655835415,0.6804000000000001,0.5516832622095781,0.665917793232789,0.1895,0.1999999999999999,1.0,2,2,0.25,2,0.0
3,0.5940434997528422,0.4983656989040568,0.7737999999999999,0.6427216690374585,0.4475072282566226,0.6097,0.1,1.0,2,2,0.5,2,0.0
14,0.7708848245180424,0.5006729475100941,0.669,0.8041725936462779,0.7072360709541299,0.5949,1.0,0.0,2,1,0.5,0,0.0
6,0.5624073158675236,0.4120361468948278,0.7059000000000001,0.6794689426268373,0.8355669297491599,0.5101,0.1,0.0,0,0,0.5,2,0.0
8,0.329090459713297,0.694866371851567,0.4499,0.4535324798482693,0.0394037665077752,0.0044,0.1,1.0,0,1,0.25,1,0.0
13,0.569574888779041,0.7000576812151508,0.7765000000000001,0.5976766239924135,0.6480229741345628,0.5552,0.1,1.0,2,2,0.25,0,0.0
13,0.5154473554127533,0.5906556431455487,0.0844999999999999,0.5663821716453296,0.1048878643432054,0.9328,0.1999999999999999,1.0,1,2,0.5,2,0.0
4,0.8483687592684133,0.7702364929821188,0.4729,0.9009009009009008,0.3788583261701961,0.3346,1.0,0.0,0,2,0.5,2,1.0
10,0.588358872960949,0.5775812343780041,0.8765000000000001,0.5535798956851589,0.0125810736891458,0.9676,1.0,0.0,0,0,0.25,1,0.0
2,0.162135442412259,0.5593155162468756,0.6994,0.2347083926031294,0.3286317105571618,0.3568,0.1999999999999999,0.0,2,2,0.25,2,0.0
8,0.2954770143351458,0.2476446837146702,0.2607,0.396633475580844,0.1692974915995936,0.1399,0.1999999999999999,0.0,0,0,0.25,0,0.0
3,0.5563519525457241,0.0569121322822533,0.9668,0.6318160265528686,0.5563022583417988,0.3984,0.1999999999999999,1.0,1,2,0.25,2,0.0
5,0.7081067721206129,0.3458950201884252,0.0,0.7695590327169275,0.5122880362584981,0.4946,0.0,1.0,2,2,0.25,2,1.0
14,0.2671774592189816,0.6539127090944049,0.5709000000000001,0.4073020388809862,0.7933695397358757,0.6295000000000001,0.1,1.0,0,2,0.25,1,0.0
6,0.5735294117647058,0.7836954431840031,0.4831,0.6974869606448554,0.6400132843635228,0.5049,0.1,1.0,2,2,0.5,1,0.0
11,0.5148294611962432,0.3587771582388002,0.0154,0.588904694167852,0.714698757521294,0.5367000000000001,1.0,0.0,2,1,0.25,1,1.0
6,0.4667572911517547,0.3164776004614496,0.5225,0.4981033665244191,0.0924044697976088,0.0241,0.1,0.0,1,2,0.25,2,0.0
0,0.2495056846267918,0.6887137089021342,0.023,0.3480322427690848,0.0276822692818629,0.2536,0.0,1.0,1,2,0.25,1,1.0
9,0.7766930301532377,0.4420303787733127,0.1211,0.7726410621147463,0.9696803938423068,0.3107,0.1999999999999999,0.0,0,2,0.5,2,0.0
0,0.6863568956994561,0.8879061718900212,0.0289,0.709103840682788,0.4270336797686957,0.9871,1.0,0.0,2,1,0.25,1,1.0
13,0.8215521502718734,0.8394539511632377,0.1746,0.8537221431958274,0.3949753848558255,0.2956,1.0,0.0,0,3,0.25,0,0.0
7,0.3389767671774592,0.4187656219957699,0.7349,0.5218112849691796,0.0349300617332187,0.8966,0.1,0.0,0,2,0.25,2,0.0
14,0.5772367770637666,0.5300903672370697,0.6828,0.6398767188240873,0.1188364460420411,0.3046999999999999,1.0,1.0,0,0,0.5,2,0.0
9,0.1078843302026693,0.5908479138627186,0.6175,0.1645329540066382,0.9405915448933344,0.0960999999999999,0.1999999999999999,0.0,1,2,0.25,1,0.0
8,0.3471329708353929,0.5698904056912131,0.0,0.3852536747273589,0.694908963038212,0.2476,1.0,1.0,2,2,0.25,2,1.0
11,0.7037815126050421,0.8794462603345511,0.6057,0.8276434329065907,0.4092170039853091,0.2728,0.1999999999999999,0.0,2,2,0.25,2,0.0
2,0.4226396440929312,0.4316477600461449,0.8856,0.579895685158843,0.9046065484097836,0.9782,0.0,0.0,1,2,0.5,2,0.0
14,0.3623331685615422,0.5006729475100941,0.2542999999999999,0.3843053579895685,0.5899429553801672,0.6743000000000001,0.0,1.0,1,2,0.25,1,0.0
14,0.5614186851211072,0.5402807152470678,0.6622,0.7069701280227596,0.7465421583183558,0.9317,0.1999999999999999,1.0,0,2,0.25,2,0.0
0,0.6219723183391003,0.511055566237262,0.3964,0.7157420578473209,0.4316050636868015,0.835,0.1,0.0,0,0,0.5,2,0.0
7,0.5973801285219971,0.3005191309363583,0.0512,0.549312470365102,0.4315269203719621,0.5786,1.0,0.0,1,2,0.25,2,0.0
13,0.2715027187345526,0.6329552009228994,0.3992,0.3852536747273589,0.0682777213409392,0.6754000000000001,0.1,1.0,1,0,0.0,2,0.0
12,0.8339100346020761,0.4510671024802921,0.3413,0.8006164058795638,0.7340392279440494,0.6248,1.0,0.0,2,3,0.5,2,0.0
3,0.3467622343054869,0.2837915785425879,0.3288,0.3793266951161688,0.0990466515589591,0.6663,0.0,0.0,2,2,0.25,1,0.0
0,0.8273603559070687,0.0634493366660257,0.4046,0.8499288762446657,0.7643392982730327,0.2648,0.0,1.0,2,2,0.25,1,0.0
14,0.5310182896688087,0.3005191309363583,0.8508,0.5637743006164059,0.1908064390091427,0.4081,0.0,0.0,1,2,0.5,2,0.0
1,0.2759515570934255,0.5966160353778118,0.537,0.3501659554291133,0.24732359146675,0.5926,1.0,0.0,0,2,0.25,0,0.0
4,0.3224172021749876,0.6300711401653527,0.9935,0.5004741583688952,0.9180081269047432,0.0359,0.0,0.0,2,2,0.25,0,0.0
11,0.5033366287691546,0.176889059796193,0.3314,0.5533428165007112,0.4715753692271626,0.4828,0.0,0.0,1,0,0.5,2,0.0
3,0.99023727137914,0.3057104402999423,0.3936,0.9623044096728306,0.1251660545440337,0.8597,0.0,0.0,1,2,0.75,1,1.0
0,0.7827483934750371,,0.7193,0.9623044096728306,0.9051926232710792,0.4924,0.0,1.0,0,0,0.5,2,0.0
11,0.926099851705388,0.4591424726014227,0.4827,1.0,0.4524107212627959,0.5523,0.1,0.0,2,3,0.75,1,1.0
4,0.5160652496292635,0.7421649682753317,0.5257000000000001,0.6171171171171171,0.130479799953114,0.2019,0.0,1.0,2,2,0.25,2,0.0
5,0.6356895699456253,0.4556815996923667,0.762,0.69108582266477,0.3908142533406267,0.7943000000000001,0.0,1.0,1,0,0.25,2,0.0
4,0.5494315373208106,0.5150932512978272,0.6983,0.635846372688478,0.5893764163475814,0.3589,0.1,0.0,2,2,0.25,2,0.0
7,0.1458230350963914,0.7227456258411844,0.2586,0.2128971076339497,0.3623310150816597,0.9566,0.1,1.0,0,1,0.25,2,0.0
4,0.3162382600098862,0.9473178234954814,0.2221,0.5310573731626362,0.924454950378995,0.9937,1.0,0.0,2,1,0.25,0,0.0
11,0.421651013346515,0.2188040761392039,0.5453,0.4893314366998578,0.269653043682113,0.916,0.1999999999999999,1.0,0,2,0.25,2,0.0
6,0.4383341571922886,0.5660449913478177,0.2829,0.6017069701280229,0.1757638509025552,0.0849,0.0,1.0,1,2,0.25,2,0.0
11,0.6443400889767672,0.4858681022880214,0.5744,0.7200094831673779,0.2209111510510275,0.3332,0.0,1.0,0,2,0.25,2,0.0
12,0.6597874443895205,0.5199000192270716,0.1275,0.7076813655761025,0.0836719543643041,0.9451,0.0,0.0,0,0,0.25,1,0.0
13,0.5137172516065249,0.3405114401076715,0.6686,0.5903271692745377,0.4523130421192467,0.8045,1.0,1.0,0,2,0.25,2,0.0
9,0.4755313890261987,0.7413958854066526,0.0692,0.5464675201517306,0.8784480737672892,0.9112,0.0,1.0,0,2,0.25,1,0.0
6,0.3466386554621848,0.3928090751778503,0.48,0.4736842105263157,0.3053059310775963,0.5726,0.1999999999999999,1.0,1,0,0.25,2,0.0
2,0.1765941670785961,0.2928283022495673,0.4592,0.2951635846372688,0.2583027272016879,0.4804,0.1,0.0,0,2,0.25,2,0.0
9,0.5840336134453782,0.6068063833878099,0.3597999999999999,0.6137980085348507,0.8374814409627256,0.1065,1.0,0.0,1,0,0.5,2,0.0
13,0.4583539298072169,0.89751970774851,0.6778,0.5471787577050734,0.3059701492537313,0.8395,0.1,1.0,2,2,0.5,2,0.0
0,0.52743450321305,0.3655066333397423,0.2862,0.6154575628259839,0.4769086504649527,0.7451000000000001,0.0,1.0,2,2,0.5,2,0.0
3,0.7983193277310924,0.4860603730051912,0.6687000000000001,0.8314366998577525,0.031140110963507,0.0588999999999999,0.0,1.0,2,2,0.5,0,0.0
12,0.6287691547207117,0.2095750817150548,0.5757,0.6230440967283073,0.2870399312338829,0.2094,0.0,1.0,2,2,0.75,2,0.0
12,0.6967375185368264,0.4183810805614305,0.3185,0.6723565670934092,0.1304993357818238,0.5573,0.1999999999999999,0.0,1,2,0.75,2,0.0
2,0.3489866534849234,0.6667948471447799,0.6145,0.4388335704125177,0.1057669766351488,0.6844,0.1999999999999999,0.0,1,2,0.5,2,0.0
6,,0.7285137473562776,0.7937000000000001,0.0234708392603129,0.4314292412284128,0.1377,1.0,0.0,2,0,0.0,2,0.0
7,0.3100593178447849,0.3616612189963468,0.1147,0.4516358463726885,0.2772915527076658,0.2448,0.1,1.0,0,0,0.5,0,0.0
10,0.6895699456253089,0.5239377042876369,0.076,0.6960644855381697,0.1663866531218254,0.1931,0.0,0.0,2,2,0.5,2,0.0
5,0.5102570439940682,0.6527590847913862,0.3408,0.6081081081081081,0.5115066031101039,0.22,0.0,1.0,2,1,0.25,2,0.0
4,0.3745674740484429,0.099980772928283,0.1966,0.4205784732100521,0.7841290927561148,0.9207,0.0,1.0,2,0,0.25,1,0.0
6,0.8843302026693031,0.3476254566429533,0.0184,0.930298719772404,0.7349378760647026,0.7158,0.0,1.0,1,2,0.5,2,1.0
3,0.532624814631735,0.1584310709478946,0.3743,0.5896159317211949,0.2507228256622645,0.7371,0.1999999999999999,0.0,2,0,0.25,1,0.0
5,0.4700939199209095,0.2814843299365506,0.0888,0.587719298245614,0.2630890052356021,0.794,0.1,1.0,2,1,0.25,2,0.0
12,0.918067226890756,0.3233993462795615,0.6687000000000001,0.937411095305832,0.7319684301008049,0.3566,0.1,0.0,2,0,0.5,1,1.0
11,0.3084527928818586,0.1382426456450682,0.314,0.3904694167852062,0.5572009064624521,0.7672,1.0,1.0,1,2,0.25,2,0.0
3,0.5915719228868018,0.4710632570659487,0.9421,0.6621621621621622,0.7424982417754161,0.9784,0.1999999999999999,0.0,2,0,0.25,2,0.0
13,0.6772120612951062,0.4585656604499133,0.2196,0.6633475580844002,0.0012698288661405,0.6984,0.0,1.0,2,2,0.5,0,0.0
2,0.8486159169550173,0.395693135935397,0.1506,0.9376481744902796,0.0870516527311088,0.4168,0.1,0.0,0,2,0.5,0,1.0
13,0.7370242214532872,0.4101134397231301,0.5811999999999999,0.7496443812233285,0.8020629835117605,0.7164,0.1,1.0,2,1,0.25,2,0.0
10,0.4241225902125556,0.5189386656412227,0.3582,0.4973921289710762,0.8512151285457529,0.9008,0.1999999999999999,0.0,1,2,0.25,1,0.0
3,0.4060800790904597,0.6662180349932706,0.1745,0.4613560929350403,0.3434203328905212,0.1288,1.0,1.0,0,2,0.5,1,0.0
8,0.2696490360850222,0.8782926360315324,0.1226999999999999,0.4037458511142722,0.9584668281628508,0.2653,1.0,1.0,2,0,0.25,2,0.0
8,0.3387296094908551,0.6746779465487406,0.9448,0.4511616880037933,0.3015355161365945,0.9193,0.0,1.0,1,0,0.25,2,0.0
0,0.6653484923381118,0.4472216881368967,0.1604,0.7785680417259364,0.8904040009377198,0.9462,1.0,0.0,0,2,0.25,1,0.0
6,0.4241225902125556,0.7227456258411844,0.7247,0.4582740635372214,0.4217199343596154,0.4841,0.1,1.0,1,1,0.0,2,0.0
12,0.509268413247652,0.6800615266294944,0.2439,0.5521574205784732,0.5618504336953973,0.3746,1.0,1.0,0,2,0.25,0,0.0
12,0.6417449332674245,0.7615843107094789,0.6345000000000001,0.6669037458511143,0.6433343752441979,0.2828,0.0,1.0,1,2,0.5,2,0.0
4,0.6272862086010875,0.2107287060180733,0.9119,0.7233285917496444,0.1330389935141049,0.4988,0.1,0.0,0,2,0.5,2,0.0
4,0.7066238260009885,0.4287636992885983,0.8079999999999999,0.7645803698435277,0.037020395405173,0.9345,1.0,1.0,2,2,0.5,2,0.0
4,0.2123084527928818,0.1782349548163814,0.6087,0.25841631104789,0.4267992498241775,0.1498,1.0,1.0,2,2,0.0,0,0.0
11,0.5771131982204647,0.411843876177658,0.2643,0.6901375059269796,0.160291474564351,0.4197999999999999,0.1999999999999999,0.0,2,2,0.5,2,0.0
9,0.7891744933267424,0.3893482022687943,0.9014,0.7956377430061641,0.5489567867468939,0.9116,0.0,1.0,2,0,0.5,2,0.0
